,hex_id,lat,lon,day_of_week,weekend_ratio,weekday_ratio,night_ratio,rush_hour_ratio,business_hours_ratio,morning_ratio,afternoon_ratio,evening_ratio,total_records,unique_devices,records_per_device,device_diversity,frequent_devices,very_frequent_devices,commercial_activity_score,residential_activity_score,nearest_city_dist,weighted_city_importance,weighted_elevation,nearest_uni_dist,weighted_uni_importance,nearest_tourist_spot_dist,weighted_tourist_importance,coast_distance,nearest_mountain_dist,weighted_mountain_influence
229,8866d30495fffff,-0.06919467966179509,-78.47436290198178,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26138,864,30.252314814814813,0.03305532175376846,214,87,0.0,0.01652766087688423,0.12531280397182187,382610757550.4948,32607.56887489055,0.11648828619451862,13.03057430169384,0.06959047427597392,29.098811015431355,1.8624574596255,0.17999870965503814,65364.95923118139
230,8866d32209fffff,-0.19992938011152417,-78.37267350929366,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1076,137,7.854014598540146,0.12732342007434944,26,14,0.0,0.06366171003717472,0.05938134492511084,740769532238.4801,57152.982820625446,0.09719680918150474,14.424967508474762,0.14388156275974698,19.267626847335844,1.9493153837914594,0.25194967337729485,67085.07280266137
231,8866d338d5fffff,-0.20810189688887445,-78.48862390865871,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,675029,22421,30.106997903750948,0.0332148692870973,5390,2236,0.0,0.01660743464354865,0.0619396639707493,714780917899.5814,55109.03159047929,0.0252216172803808,51.66892675391033,0.02919183113858064,65.2761082605754,1.8375380495358937,0.1393916996369891,77330.24204918936
232,888f2cb549fffff,-0.2371354812420416,-79.1785523605403,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,346333,8170,42.390820073439414,0.023590013079897092,1821,809,0.0,0.011795006539948546,0.31576479806922275,126607111424.35435,13683.529083566375,0.6808169433205221,2.5473837321932495,0.6579973408664934,5.5995029570331525,1.1513722987665518,0.5595620483953326,32644.8537469089
233,8866d32113fffff,-0.2884473573080297,-78.44071590263934,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12541,905,13.857458563535912,0.07216330436169364,202,91,0.0,0.03608165218084682,0.10236019999690373,458600033968.1484,37447.287436877625,0.1066611786043708,13.84195984455865,0.1007895675525171,22.302259064278477,1.856642985327436,0.2168917979836182,71396.56472337172
234,8866d3389dfffff,-0.22356090580871393,-78.48708685668964,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,431197,3695,116.69742895805142,0.008569169080489892,908,367,0.0,0.004284584540244946,0.06755940441647432,661192159763.6173,51398.17406068967,0.04015095308336622,35.68009578796442,0.02817651645945864,60.66993436100239,1.8336395852613578,0.14572999994548377,76574.86618534231
235,888f2b9861fffff,-2.144806636812616,-79.91720474533626,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,564513,32377,17.435617876887914,0.05735386076139965,7934,3146,0.0,0.028676930380699826,0.06336497451201771,1895383574456.1504,10204.300672751602,0.03961790338228095,8.479022040203377,0.05484451457882304,29.10804072673627,0.06446417510332651,0.7949574415718474,20203.922928389646
236,888f2cb549fffff,-0.23688567265964047,-79.17863331221326,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40325,881,45.77185017026107,0.02184748915065096,202,87,0.0,0.01092374457532548,0.315770021029866,126596122779.28659,13682.273297525328,0.6808787418286724,2.547154048749798,0.6580610810080317,5.599074386901983,1.1512897408704432,0.5596128791302902,32640.54797776918
237,8866d33125fffff,-0.11576425839105597,-78.47930238818509,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,830408,35297,23.526305351729608,0.042505611699309255,8567,3510,0.0,0.021252805849654628,0.08599334282195248,531397917368.61584,42691.28570596955,0.0705715739053474,21.122621192019864,0.0875712059550615,29.875065489184216,1.8540954929352178,0.15381954759191577,71133.81346026609
238,8866d3389dfffff,-0.22264142466735098,-78.48729576510236,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,154893,881,175.8149829738933,0.005687797382709354,211,88,0.0,0.002843898691354677,0.06723696292752308,664028254659.0116,51594.35249484857,0.03921249911644602,36.36394046808778,0.027880733259139638,61.37585301345731,1.8337576138534823,0.14520453667466593,76643.35027319715
